"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"LUM-2313","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,27.7,4,11,25,10,1.838,0.098,7.82,0.399,1.21,0.064,0.0181974246336072,0.00181974246336072,0.0361502366487321,0.0135530658321565,0.507852191561073,0.103069799735364,1.09804263833624,0.112753001100635,0.687850894941634,0.0647797298006514,2.29374572483895,0.165930817715496,2.34809338612129,0.166493343181693
"LUM-2314","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,35.3,4,11,30,10,2.706,0.144,9.29,0.477,1.49,0.077,0.0123273297949371,0.00123273297949371,0.0361502366487321,0.0135530658321565,0.635225837496905,0.127088217140891,1.33023745033783,0.130556141267127,0.835753949329359,0.0755812170179905,2.80121723716409,0.197253241607161,2.84969480360776,0.197722144810798
"LUM-2315","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,52.4,4,11,25,10,2.983,0.153,10.54,0.532,1.85,0.095,0.0061336406017069,0.00061336406017069,0.0361502366487321,0.0135530658321565,0.748913174663073,0.151846877686381,1.66866316241412,0.170779189201976,1.01369914396887,0.0951481210269057,3.43127548104607,0.247540240491396,3.47355935829651,0.247911743310919
"LUM-2316","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,53.2,4,11,25,10,3.157,0.161,10.56,0.533,1.92,0.097,0.00596253823799173,0.000596253823799173,0.0361502366487321,0.0135530658321565,0.7717777775532,0.156639526460309,1.7307130471675,0.176806906241501,1.04319424124514,0.0978233065544707,3.54568506596584,0.255667797443579,3.58779784085256,0.256027466811129
"4371","qz","fine",0,0.04,0.01,0,50.5,7.1,147,1.8,4,11,22.1,5,2.841,0.148,12.13,0.613,1.9,0.097,0.168227717303532,0.0168227717303532,0,0,0.360966146259444,0.0713081549170509,1.76494593274313,0.108639239197014,1.09885202166238,0.0605312802894266,3.22476410066496,0.143357501179594,3.39299181796849,0.144341188831008
"4374","qz","fine",0,0.04,0.01,0,50.5,7.1,147,3,4,11,18.6,5,3.073,0.157,12.6,0.634,1.95,0.1,0.143572679930131,0.0143572679930131,0,0,0.397763920914464,0.0787488027907428,1.89729996620595,0.119222418920111,1.18538282564932,0.0666293876557238,3.48044671276973,0.157654160787194,3.62401939269987,0.158306555637275
"4451","qz","fine",0,0.04,0.01,0,50.5,7.1,147,5,4,11,18.6,5,2.97,0.152,11.88,0.598,1.93,0.099,0.112032351819187,0.0112032351819187,0,0,0.379453267020328,0.0751004832076021,1.85660311151186,0.116972224722918,1.14318669350847,0.0642572896745104,3.37924307204065,0.153139097590909,3.49127542385984,0.153548349680156
"4452","qz","fine",0,0.04,0.01,0,50.5,7.1,147,5.4,4,11,20,5,2.854,0.147,11.36,0.574,1.89,0.097,0.10687150414422,0.010687150414422,0,0,0.357821200885231,0.0707275222856563,1.78051801079064,0.111378355899775,1.08926319218241,0.0607335052505488,3.22760240385828,0.145244893995016,3.3344739080025,0.145637544663469
"4380","qz","fine",0,0.04,0.01,0,50.5,7.1,147,8.7,4,11,36.3,5,2.989,0.151,12.06,0.605,1.87,0.094,0.0745749562418158,0.00745749562418158,0,0,0.317675692823114,0.0619907990587572,1.54628013169502,0.0871049315268298,0.977056626727589,0.0493678583984744,2.84101245124572,0.117759558877777,2.91558740748754,0.11799545731965
"4453","qz","fine",0,0.04,0.01,0,50.5,7.1,147,9.2,4,11,22.1,5,3.184,0.163,11.66,0.59,1.75,0.09,0.0709169359069078,0.00709169359069078,0,0,0.373468692643109,0.0736652018228458,1.6997082245152,0.103786837877256,1.08149527932649,0.0593427847563606,3.1546721964848,0.140427332734052,3.2255891323917,0.140606286832362
