"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
1528,18175.9059795792,8.27562292,8.4702164451145,8.55643742432303,1.02351406377449,1.01017931239033,0.01960349248,0.036716,0.0005695,0.05688899248,0.0240012292423795,0.000480028095910235,3.42877211364454e-05,0.0245155450594262,0.189430749950523,0.0598522980574871,0.0373730495393684,0.286656097547378,0.233035471672902,0.0970483261533973,0.0379768372605048,0.368060635086804,0.01367513952,0.0019040976624,0.051,0.434639872269204,802.052418507648
1529,18174.4193580947,8.27562292,8.4696683612247,8.55564664241989,1.02344783505732,1.01015131614702,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239996761903214,0.000479997034641881,3.42855024744201e-05,0.0245139587274377,0.189413242850134,0.0598467665363857,0.0373695955397918,0.286629604926311,0.233016411520455,0.0970427635710276,0.0379733810422662,0.368032556133749,0.01367513952,0.0019040976624,0.051,0.434611793316149,802.487044347883
1530,18172.9369214235,8.27562292,8.46912182104482,8.55485808644335,1.02338179287715,1.01012339498831,0.01960349248,0.036716,0.0005695,0.05688899248,0.023998127512524,0.000479966060859382,3.42832900613845e-05,0.0245123768634448,0.189395785029477,0.0598412505856457,0.0373661512626804,0.286603186877803,0.232997405022001,0.0970372166465051,0.0379699345527418,0.368004556221248,0.01367513952,0.0019040976624,0.051,0.434583793403648,802.921642148665
1531,18171.4586578002,8.27562292,8.46857682022688,8.55407175013635,1.02331593670859,1.01009554872376,0.01960349248,0.036716,0.0005695,0.05688899248,0.023996583196667,0.000479935174316329,3.42810838797378e-05,0.0245107994548631,0.189378376350028,0.0598357501614988,0.0373627166807044,0.286576843192231,0.232978452026695,0.0970316853358151,0.0379664977645841,0.367976635127094,0.01367513952,0.0019040976624,0.051,0.434555872309494,803.356211988923
1532,18169.9845554922,8.27562292,8.46803335443519,8.55328762725931,1.02325026602773,1.01006777716333,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239950432304647,0.000479904374767006,3.4278883911929e-05,0.0245092264891436,0.189361016673648,0.0598302652202992,0.0373592917666104,0.286550573660558,0.232959552384113,0.0970261695950662,0.0379630706505224,0.367948792629701,0.01367513952,0.0019040976624,0.051,0.434528029812101,803.790753947365
1533,18168.5146028001,8.27562292,8.46749141934623,8.55250571159015,1.02318478031213,1.01004008011743,0.01960349248,0.036716,0.0005695,0.05688899248,0.023993507601666,0.000479873661966389,3.42766901404564e-05,0.0245076579537728,0.189343705862587,0.0598247957185235,0.0373558764932215,0.286524378074332,0.232940705944253,0.0970206693804899,0.037959653183362,0.367921028508105,0.01367513952,0.0019040976624,0.051,0.434500265690505,804.225268102474
1534,18167.0487880572,8.27562292,8.46695101064873,8.55172599692427,1.02311947904083,1.01001245739687,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239919762980544,0.000479843035670148,3.42745025478677e-05,0.0245060938362724,0.189326443779481,0.0598193416127703,0.037352470833437,0.286498256225689,0.232921912557536,0.0970151846484405,0.0379562453359849,0.367893342541961,0.01367513952,0.0019040976624,0.051,0.434472579724361,804.659754532521
1535,18165.5870996292,8.27562292,8.46641212404351,8.55094847707431,1.02305436169432,1.00998490881288,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239904493074478,0.000479812495634637,3.42723211167598e-05,0.0245045341241991,0.18930923028735,0.0598139028597593,0.0373490747602316,0.286472207907341,0.232903172074798,0.097009715355394,0.0379528470813484,0.36786573451154,0.01367513952,0.0019040976624,0.051,0.43444497169394,805.094213315549
1536,18164.1295259145,8.27562292,8.4658747552435,8.55017314587028,1.02298942775458,1.00995743417708,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239889266176983,0.000479782041616899,3.42701458297785e-05,0.024502978805145,0.189292065249594,0.0598084794163312,0.0373456882466559,0.286446232912582,0.232884484347293,0.0970042614579481,0.0379494583924857,0.367838204197726,0.01367513952,0.0019040976624,0.051,0.434417441380126,805.528644529386
1537,18162.6760553442,8.27562292,8.46533889997373,8.54939999715952,1.02292467670503,1.00993003330157,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239874082166924,0.000479751673374659,3.42679766696185e-05,0.0245014278667367,0.189274948530002,0.0598030712394482,0.037342311265836,0.286420331035286,0.232865849226694,0.0969988229128228,0.0379460792425056,0.367810751382023,0.01367513952,0.0019040976624,0.051,0.434389988564423,805.963048251636
1538,18161.2266763815,8.27562292,8.46480455397123,8.5486290248065,1.02286010803054,1.0099027059988,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239858940923505,0.000479721390666324,3.42658136190232e-05,0.0244998812966358,0.189257879992738,0.0597976782861922,0.037338943790973,0.286394502069903,0.232847266565088,0.0969933996768585,0.037942709604592,0.367783375846539,0.01367513952,0.0019040976624,0.051,0.434362613028939,806.397424559689
1539,18159.7813775222,8.27562292,8.46427171298506,8.54786022269294,1.02279572121745,1.00987545208168,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239843842326271,0.000479691193250984,3.42636566607846e-05,0.0244983390825389,0.18924085950235,0.0597923005137659,0.0373355857953434,0.286368745811459,0.232828736214977,0.0969879917070169,0.0379393494520042,0.367756077373998,0.01367513952,0.0019040976624,0.051,0.434335314556398,806.831773530717
1540,18158.340147294,8.27562292,8.46374037277627,8.54709358471761,1.02273151575353,1.0098482713635,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239828786255107,0.000479661080888406,3.42615057777433e-05,0.0244968012121769,0.189223886923763,0.0597869378794912,0.037332237252298,0.286343062055553,0.232810258029274,0.0969825989603796,0.0379359987580757,0.36772885574773,0.01367513952,0.0019040976624,0.051,0.43430809293013,807.266095241676
1541,18156.902974257,8.27562292,8.46321052911784,8.54632910479644,1.02266749112801,1.009821163658,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239813772590237,0.000479631053339036,3.42593609527883e-05,0.0244952676733155,0.189206962122283,0.0597815903408098,0.0373288981352626,0.286317450598355,0.232791831861306,0.0969772213941489,0.0379326574962154,0.367701710751671,0.01367513952,0.0019040976624,0.051,0.434280947934071,807.700389769304
1542,18155.4698470032,8.27562292,8.46268217779464,8.54556677686231,1.02260364683154,1.00979412877931,0.01960349248,0.036716,0.0005695,0.05688899248,0.023979880121222,0.00047960111036399,3.42572221688565e-05,0.0244937384537549,0.189190084963588,0.0597762578552825,0.0373255684177371,0.286291911236608,0.23277345756481,0.0969718589656465,0.037929325639906,0.367674642170363,0.01367513952,0.0019040976624,0.051,0.434253879352763,808.134657190122
1543,18154.0407541566,8.27562292,8.46215531460342,8.54480659486516,1.02253998235621,1.00976716654197,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239783872001953,0.000479571251725061,3.42550894089329e-05,0.0244922135413293,0.189173255313738,0.0597709403805888,0.0373222480732959,0.286266443767622,0.232755134993933,0.0969665116323139,0.0379260031627048,0.367647649788952,0.01367513952,0.0019040976624,0.051,0.434226886971352,808.568897580439
1544,18152.6156843731,8.27562292,8.46162993535276,8.54404855277183,1.02247649719554,1.00974027676095,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239768984840667,0.00047954147718471,3.42529626560507e-05,0.0244906929239075,0.189156473039163,0.059765637874527,0.0373189370755872,0.286241047989277,0.23273686400323,0.0969611793517118,0.0379226900382432,0.367620733393185,0.01367513952,0.0019040976624,0.051,0.434199970575585,809.003111016346
1545,18151.1946263403,8.27562292,8.46110603586309,8.54329264456608,1.0224131908445,1.00971345925162,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239754139609931,0.000479511786506071,3.42508418932908e-05,0.0244891765893924,0.189139738006671,0.0597603502950133,0.037315635398333,0.286215723700018,0.232718644447664,0.0969558620815194,0.0379193862402263,0.36759389276941,0.01367513952,0.0019040976624,0.051,0.43417312995181,809.437297573725
1546,18149.7775687775,8.27562292,8.46058361196654,8.54253886424846,1.02235006279945,1.00968671382976,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239739336191643,0.000479482179452941,3.42487271037815e-05,0.024487664525721,0.189123050083441,0.0597550776000817,0.0373123430153288,0.286190470698851,0.232700476182605,0.0969505597795347,0.0379160917424326,0.367567127704572,0.01367513952,0.0019040976624,0.051,0.434146364886972,809.871457328239
1547,18148.3645004357,8.27562292,8.46006265950703,8.54178720583638,1.02228711255817,1.00966004031158,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239724574468036,0.000479452655789783,3.42466182706988e-05,0.0244861567208641,0.189106409137023,0.0597498197478839,0.0373090599004437,0.286165288785351,0.232682359063827,0.0969452724036737,0.0379128065187144,0.367540437986215,0.01367513952,0.0019040976624,0.051,0.434119675168615,810.305590355342
1548,18146.9554100973,8.27562292,8.4595431743402,8.54103766336397,1.02222433961989,1.00963343851367,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239709854321676,0.000479423215281727,3.42445153772662e-05,0.0244846531628266,0.189089815035339,0.0597445766966885,0.0373057860276197,0.286140177759648,0.232664292947507,0.0969399999119703,0.037909530542997,0.367513823402474,0.01367513952,0.0019040976624,0.051,0.434093060584874,810.739696730274
1549,18145.5502865762,8.27562292,8.4590251523333,8.54029023088208,1.0221617434852,1.00960690825306,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239695175635458,0.00047939385769456,3.42424184067543e-05,0.0244831538396471,0.189073267646682,0.0597393484048814,0.0373025213708721,0.286115137422436,0.232646277690228,0.096934742262576,0.0379062637892789,0.367487283742083,0.01367513952,0.0019040976624,0.051,0.434066520924483,811.173776528064
1550,18144.1491187176,8.27562292,8.45850858936527,8.53954490245821,1.02209932365614,1.00958044934716,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239680538292605,0.000479364582794731,3.42403273424808e-05,0.0244816587393978,0.189056766839712,0.0597341348309646,0.0372992659042886,0.286090167574965,0.232628313148972,0.0969294994137593,0.0379030062316311,0.367460818794363,0.01367513952,0.0019040976624,0.051,0.434040055976763,811.607829823533
1551,18142.7518953979,8.27562292,8.45799348132663,8.53880167217648,1.02203707963613,1.00955406161382,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239665942176674,0.000479335390349346,3.42382421678104e-05,0.0244801678501845,0.189040312483457,0.0597289359335566,0.0372960196020298,0.286065268019043,0.232610399181124,0.0969242713239059,0.0378997578441976,0.367434428349228,0.01367513952,0.0019040976624,0.051,0.434013665531628,812.041856691282
1552,18141.3586055248,8.27562292,8.45747982411952,8.53806053413757,1.02197501093,1.00952774487126,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239651387171545,0.000479306280126168,3.42361628661549e-05,0.0244786811601468,0.189023904447312,0.0597237516713915,0.0372927824383284,0.286040438557032,0.232592535644467,0.0969190579515177,0.0378965186011945,0.367408112197179,0.01367513952,0.0019040976624,0.051,0.433987349379579,812.475857205712
1553,18139.9692380371,8.27562292,8.45696761365755,8.53732148245871,1.02191311704395,1.00950149893815,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239636873161428,0.000479277251893612,3.42340894209723e-05,0.0244771986574574,0.189007542601039,0.0597185820033194,0.0372895543874894,0.286015678991848,0.232574722397182,0.096913859255213,0.0378932884769103,0.367381870129305,0.01367513952,0.0019040976624,0.051,0.433961107311705,812.909831441017
1554,18138.5837819043,8.27562292,8.4564568458659,8.53658451127356,1.0218513974856,1.00947532363354,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239622400030857,0.000479248305420749,3.42320218157678e-05,0.0244757203303222,0.188991226814764,0.0597134268883053,0.0372863354238897,0.285990989126959,0.232556959297849,0.0969086751937261,0.0378900674457055,0.367355701937281,0.01367513952,0.0019040976624,0.051,0.433934939119681,813.343779471171
1555,18137.2022261273,8.27562292,8.45594751668121,8.53584961473226,1.02178985176396,1.00944921877689,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239607967664694,0.000479219440477296,3.42299600340926e-05,0.0244742461669808,0.188974956958975,0.0597082862854294,0.0372831255219782,0.285966368766383,0.232539246205445,0.0969035057259067,0.0378868554820123,0.367329607413364,0.01367513952,0.0019040976624,0.051,0.433908844595764,813.777701369946
1556,18135.8245597373,8.27562292,8.45543962205154,8.5351167870013,1.02172847938938,1.00942318418808,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239593575948123,0.000479190656833621,3.42279040595444e-05,0.0244727761557055,0.188958732904527,0.0597031601538862,0.037279924656275,0.285941817714688,0.232521582979339,0.0968983508107198,0.0378836525603345,0.367303586350393,0.01367513952,0.0019040976624,0.051,0.433882823532793,814.211597210907
1557,18134.4507717965,8.27562292,8.45493315793639,8.53438602226351,1.02166727987365,1.00939721968737,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239579224766651,0.00047916195426074,3.42258538757671e-05,0.0244713102848016,0.188942554522631,0.0596980484529846,0.0372767328013717,0.285917335776987,0.232503969479296,0.0968932104072454,0.0378804586552475,0.367277638541789,0.01367513952,0.0019040976624,0.051,0.433856875724189,814.645467067414
1558,18133.0808513979,8.27562292,8.45442812030663,8.53365731471805,1.02160625272987,1.00937132509544,0.01960349248,0.036716,0.0005695,0.05688899248,0.023956491400611,0.000479133332530309,3.42238094664507e-05,0.0244698485426078,0.188926421684864,0.0596929511421478,0.0372735499319314,0.285892922758943,0.232486405565475,0.0968880844746781,0.0378772737413978,0.367251763781551,0.01367513952,0.0019040976624,0.051,0.433831000963951,815.079311012616
1559,18131.7147876647,8.27562292,8.45392450514451,8.53293065858026,1.02154539747257,1.00934550023337,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239550643552652,0.000479104791414635,3.42217708153311e-05,0.0244683909174952,0.188910334263159,0.059687868180912,0.0372703760226875,0.285868578466759,0.232468891098424,0.0968829729723266,0.0378740977935029,0.367225961864254,0.01367513952,0.0019040976624,0.051,0.433805199046654,815.51312911946
1560,18130.352569751,8.27562292,8.45342230844354,8.53220604808178,1.02148471361761,1.00931974492266,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239536413292749,0.00047907633068666,3.421973790619e-05,0.0244669373978678,0.18889429212981,0.0596827995289276,0.0372672110484449,0.285844302707183,0.232451425939085,0.0968778758596142,0.0378709307863511,0.367200232585051,0.01367513952,0.0019040976624,0.051,0.433779469767451,815.946921460686
1561,18128.9941868408,8.27562292,8.45292152620854,8.53148347747034,1.02142420068223,1.00929405898519,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239522223113194,0.000479047950119966,3.42177107228547e-05,0.0244654879721622,0.188878295157469,0.0596777451459573,0.0372640549840787,0.285820095287505,0.232434009948788,0.0968727930960773,0.0378677726948015,0.367174575739667,0.01367513952,0.0019040976624,0.051,0.433753812922067,816.380688108831
1562,18127.639628149,8.27562292,8.45242215445561,8.53076294100983,1.02136385818502,1.00926844224326,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239508072901099,0.000479019649488776,3.42156892491983e-05,0.0244640426288478,0.188862343219143,0.0596727049918772,0.0372609078045344,0.285795956015555,0.232416642989253,0.096867724641366,0.0378646234937836,0.367148991124403,0.01367513952,0.0019040976624,0.051,0.433728228306803,816.814429136226
1563,18126.2888829202,8.27562292,8.45192418921204,8.53004443298018,1.02130368564594,1.00924289451955,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239493962543892,0.000478991428567947,3.42136734691391e-05,0.0244626013564263,0.188846436188197,0.0596676790266752,0.0372577694848279,0.2857718846997,0.232399324922586,0.0968626704552432,0.037861483158297,0.367123478536126,0.01367513952,0.0019040976624,0.051,0.433702715718526,817.248144615002
1564,18124.9419404295,8.27562292,8.45142762651631,8.52932794767734,1.02124368258629,1.00921741563717,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239479891929321,0.00047896328713297,3.42116633666407e-05,0.0244611641434317,0.188830573938347,0.0596626672104516,0.0372546400000447,0.285747881148844,0.232382055611279,0.0968576304975846,0.0378583516634114,0.367098037772275,0.01367513952,0.0019040976624,0.051,0.433677274954675,817.681834617081
1565,18123.5987899819,8.27562292,8.45093246241804,8.52861347941327,1.02118384852872,1.0091920054196,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239465860945447,0.000478935224959967,3.4209658925712e-05,0.0244597309784303,0.188814756343668,0.0596576695034185,0.0372515193253406,0.285723945172427,0.232364834918212,0.0968526047283785,0.0378552289842663,0.367072668630857,0.01367513952,0.0019040976624,0.051,0.433651905813257,818.115499214189
1566,18122.2594209124,8.27562292,8.45043869297804,8.52790102251586,1.02112418299722,1.00916666369075,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239451869480649,0.000478907241825695,3.42076601304068e-05,0.024458301850021,0.188798983278583,0.0596526858658995,0.0372484074359407,0.285700076580424,0.232347662706648,0.0968475931077252,0.0378521150960711,0.367047370910445,0.01367513952,0.0019040976624,0.051,0.433626608092845,818.549138477848
1567,18120.9238225859,8.27562292,8.44994631426815,8.52719057132887,1.02106468551713,1.00914139027491,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239437917423618,0.000478879337507534,3.42056669648238e-05,0.0244568767468342,0.188783254617871,0.0596477162583292,0.0372453043071396,0.28567627518334,0.232330538840233,0.0968425955958367,0.0378490099741044,0.367022144410174,0.01367513952,0.0019040976624,0.051,0.433601381592574,818.982752479376
1568,18119.5919843971,8.27562292,8.44945532237127,8.52648212021192,1.02100535561512,1.00911618499677,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239424004663361,0.000478851511783493,3.42036794131066e-05,0.0244554556575327,0.188767570236658,0.059642760641253,0.0372422099143009,0.285652540792212,0.232313463182994,0.0968376121530365,0.037845913593714,0.366996988929745,0.01367513952,0.0019040976624,0.051,0.433576226112145,819.416341289898
1569,18118.2638957706,8.27562292,8.44896571338143,8.52577566354045,1.02094619281921,1.00909104768142,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239410131089196,0.000478823764432212,3.42016974594437e-05,0.0244540385708112,0.188751930010423,0.0596378189753273,0.0372391242328577,0.285628873218608,0.232296435599342,0.0968326427397595,0.0378428259303172,0.366971904269419,0.01367513952,0.0019040976624,0.051,0.433551141451819,819.849904980329
1570,18116.9395461604,8.27562292,8.44847748340356,8.52507119570568,1.02088719665873,1.00906597815436,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239396296590753,0.000478796095232946,3.41997210880675e-05,0.0244526254753963,0.188736333814993,0.0596328912213185,0.0372360472383117,0.285605272274623,0.232279455954068,0.0968276873165515,0.0378397469593998,0.366946890230019,0.01367513952,0.0019040976624,0.051,0.433526127412419,820.28344362139
1571,18115.6189250502,8.27562292,8.44799062855357,8.52436871111452,1.02082836666434,1.00904097624148,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239382501057973,0.000478768503965575,3.41977502832553e-05,0.0244512163600461,0.188720781526542,0.0596279773401031,0.0372329789062333,0.285581737772878,0.232262524112339,0.0968227458440686,0.0378366766565166,0.366921946612925,0.01367513952,0.0019040976624,0.051,0.433501183795325,820.716957283605
1572,18114.3020219531,8.27562292,8.44750514495833,8.52366820418957,1.02076970236802,1.00901604176905,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239368744381106,0.000478740990410599,3.41957850293285e-05,0.0244498112135505,0.188705273021593,0.0596230772926669,0.0372299192122613,0.285558269526521,0.232245639939704,0.0968178182830775,0.0378336149972907,0.366897073220072,0.01367513952,0.0019040976624,0.051,0.433476310402472,821.150446037296
1573,18112.9888264118,8.27562292,8.44702102875569,8.52296966936903,1.02071120330307,1.00899117456377,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239355026450715,0.000478713554349141,3.41938253106529e-05,0.0244484100247312,0.188689808177014,0.0596181910401053,0.0372268681321028,0.285534867349222,0.232228803302085,0.0968129045944545,0.0378305619574135,0.366872269853953,0.01367513952,0.0019040976624,0.051,0.433451507036353,821.58390995259
1574,18111.6793279981,8.27562292,8.44653827609424,8.5222731011067,1.02065286900412,1.00896637445269,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239341347157665,0.000478686195562931,3.4191871111638e-05,0.0244470127824411,0.188674386870016,0.0596133185436227,0.0372238256415329,0.285511531055172,0.232212014065783,0.0968080047391856,0.0378275175126445,0.366847536317613,0.01367513952,0.0019040976624,0.051,0.433426773500013,822.017349099414
1575,18110.373516313,8.27562292,8.44605688313351,8.52157849387193,1.02059469900708,1.0089416412633,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239327706393133,0.000478658913834322,3.41899224167373e-05,0.0244456194755644,0.188659008978158,0.059608459764532,0.0372207917163947,0.285488260459085,0.232195272097471,0.0968031186783663,0.0378244816388114,0.366822872414649,0.01367513952,0.0019040976624,0.051,0.433402109597049,822.450763547498
1576,18109.071380987,8.27562292,8.44557684604385,8.52088584214962,1.0205366928492,1.00891697482346,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239314104048602,0.000478631708946275,3.41879792104482e-05,0.0244442300930169,0.18864367437934,0.059603614664255,0.0372177663325991,0.285465055376194,0.2321785772642,0.0967982463732013,0.0378214543118095,0.366798277949211,0.01367513952,0.0019040976624,0.051,0.433377515131611,822.884153366381
1577,18107.7729116794,8.27562292,8.44509816100634,8.52019514044005,1.02047885006901,1.00889237496143,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239300540015859,0.000478604580682365,3.41860414773118e-05,0.0244428446237456,0.188628382951805,0.0595987832043214,0.0372147494661243,0.28544191562225,0.232161929433391,0.0967933877850038,0.0378184355076016,0.366773752725996,0.01367513952,0.0019040976624,0.051,0.433352989908396,823.317518625401
1578,18106.4780980784,8.27562292,8.44462082421285,8.51950638325893,1.02042117020634,1.00886784150585,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239287014186997,0.000478577528826776,3.41841092019125e-05,0.0244414630567284,0.188613134574135,0.0595939653463685,0.037211741093016,0.28541884101352,0.232145328472835,0.0967885428751953,0.0378154252022179,0.366749296550248,0.01367513952,0.0019040976624,0.051,0.433328533732648,823.750859393704
1579,18105.1869299014,8.27562292,8.44414483186596,8.5188195651374,1.02036365280234,1.00884337428577,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239273526454411,0.000478550553164297,3.41821823688784e-05,0.0244400853809743,0.188597929125256,0.0595891610521416,0.037208741189387,0.285395831366785,0.232128774250697,0.0967837116053059,0.0378124233717559,0.366724909227759,0.01367513952,0.0019040976624,0.051,0.433304146410159,824.18417574024
1580,18103.8993968944,8.27562292,8.443670180179,8.51813468062185,1.02030629739942,1.00881897313062,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239260076710803,0.000478523653480329,3.41802609628807e-05,0.0244387115855235,0.188582766484431,0.0595843702834925,0.0372057497314169,0.28537288649934,0.232112266635511,0.0967788939369728,0.0378094299923798,0.366700590564864,0.01367513952,0.0019040976624,0.051,0.433279827747264,824.617467733764
1581,18102.6154888324,8.27562292,8.44319686537589,8.51745172427402,1.02024910354131,1.00879463787024,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239246664849174,0.000478496829560873,3.41783449686338e-05,0.0244373416594469,0.188567646531261,0.0595795930023808,0.0372027666953524,0.285350006228994,0.232095805496179,0.0967740898319417,0.037806445040321,0.366676340368441,0.01367513952,0.0019040976624,0.051,0.433255577550841,825.050735442841
1582,18101.3351955188,8.27562292,8.4427248836912,8.51677069067089,1.02019207077299,1.00877036833484,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239233290762826,0.000478470081192531,3.41764343708951e-05,0.024435975591846,0.188552569145688,0.0595748291708725,0.0371997920575066,0.285327190374067,0.23207939070197,0.096769299252065,0.0378034684918775,0.366652158445913,0.01367513952,0.0019040976624,0.051,0.433231395628313,825.48397893584
1583,18100.0585067859,8.27562292,8.44225423137018,8.51609157440463,1.02013519864075,1.00874616435502,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239219954345364,0.000478443408162514,3.41745291544653e-05,0.0244346133718534,0.188537534207986,0.0595700787511395,0.037196825794259,0.285304438753385,0.232063022122523,0.0967645221593021,0.0378005003234135,0.366628044605238,0.01367513952,0.0019040976624,0.051,0.433207281787638,825.917198280939
1584,18098.7854124942,8.27562292,8.44178490466858,8.51541437008256,1.02007848669216,1.00872202576179,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239206655490692,0.000478416810258625,3.41726293041875e-05,0.024433254988632,0.188522541598768,0.0595653417054603,0.0371938678820554,0.285281751186284,0.232046699627838,0.096759758515719,0.0377975405113595,0.366603998654916,0.01367513952,0.0019040976624,0.051,0.433183235837316,826.350393546125
1585,18097.5159025329,8.27562292,8.44131689985269,8.51473907232714,1.02002193447604,1.00869795238652,0.01960349248,0.036716,0.0005695,0.05688899248,0.023919339409301,0.000478390287269265,3.41707348049475e-05,0.0244319004313753,0.188507591198981,0.0595606179962189,0.0371909182974075,0.285259127492607,0.232030423088282,0.0967550082834881,0.0377945890322124,0.366580020403983,0.01367513952,0.0019040976624,0.051,0.433159257586383,826.78356479919
1586,18096.2499668193,8.27562292,8.44085021319938,8.51406567577588,1.01996554154251,1.00867394406099,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239180170046821,0.000478363838983435,3.4168845641674e-05,0.0244305496893072,0.188492682889904,0.0595559075859046,0.037187977016893,0.285236567492702,0.232014192374586,0.0967502714248881,0.0377916458625347,0.366556109662009,0.01367513952,0.0019040976624,0.051,0.433135346844409,827.216712107743
1587,18094.9875952992,8.27562292,8.44038484099594,8.51339417508136,1.01990930744292,1.00865000061737,0.01960349248,0.036716,0.0005695,0.05688899248,0.023916698324692,0.000478337465190729,3.41669617993378e-05,0.0244292027516821,0.188477816553151,0.0595512104371123,0.0371850440171552,0.285214071007419,0.231998007357843,0.096745547902303,0.0377887109789545,0.366532266239101,0.01367513952,0.0019040976624,0.051,0.433111503421501,827.649835539198
1588,18093.7287779466,8.27562292,8.43992077954016,8.51272456491111,1.01985323172992,1.00862612188819,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239153833588402,0.00047831116568133,3.41650832629522e-05,0.0244278596077845,0.188462992070667,0.0595465265125413,0.0371821192749028,0.285191637858111,0.231981867909507,0.0967408376782226,0.0377857843581658,0.366508489945895,0.01367513952,0.0019040976624,0.051,0.433087727128295,828.082935160775
1589,18092.4735047635,8.27562292,8.43945802514027,8.51205683994766,1.0197973139574,1.00860230770639,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239140720966657,0.000478284940246019,3.41632100175728e-05,0.0244265202469293,0.188448209324728,0.0595418557749959,0.0371792027669101,0.285169267866634,0.231965773901394,0.0967361407152419,0.0377828659769276,0.366484780593563,0.01367513952,0.0019040976624,0.051,0.433064017775963,828.516011039512
1590,18091.22176578,8.27562292,8.43899657411481,8.51139099488844,1.01974155368051,1.0085785579053,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239127645277366,0.000478258788676158,3.4161342048297e-05,0.024425184658461,0.188433468197941,0.0595371981873846,0.0371762944700162,0.285146960855342,0.231949725205677,0.0967314569760608,0.0377799558120645,0.366461137993803,0.01367513952,0.0019040976624,0.051,0.433040375176203,828.949063242253
1591,18089.9735510542,8.27562292,8.43853642279282,8.51072702444575,1.01968595045566,1.00855487231861,0.01960349248,0.036716,0.0005695,0.05688899248,0.0239114606416509,0.000478232710763703,3.41594793402645e-05,0.0244238528317549,0.188418768573241,0.0595325537127199,0.0371733943611254,0.285124716647086,0.231933721694892,0.0967267864234836,0.0377770538404657,0.366437561958841,0.01367513952,0.0019040976624,0.051,0.433016799141241,829.38209183566
