"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"4369","qz","fine",0,0.04,0.01,0,50.5,7.1,147,38.3,4,11,26.9,5,2.706,0.141,9.79,0.496,1.56,0.081,0.0107404942658048,0.00107404942658048,0,0,0.32453874299145,0.0637815669392438,1.42074393308706,0.0849319928790453,0.890145715029158,0.0475585525309845,2.63542839110767,0.11637588931765,2.64616888537348,0.116380845488614
"4459","qz","fine",0,0.04,0.01,0,50.5,7.1,147,40,4,11,25.1,5,2.762,0.14,10.56,0.531,1.6,0.081,0.00996709620886012,0.000996709620886012,0,0,0.347313506031239,0.0682958830502024,1.4913082397898,0.0891693897767512,0.945781641189917,0.0508477128714155,2.78440338701096,0.123292325872371,2.79437048321982,0.123296354565281
"4460","qz","fine",0,0.04,0.01,0,50.5,7.1,147,43.1,4,11,30.6,5,2.539,0.13,10.79,0.544,1.8,0.092,0.00874651702978726,0.000874651702978726,0,0,0.318429329579507,0.0624500558091222,1.51404889030781,0.0891744248534832,0.928575071913644,0.0486445305527627,2.76105329180096,0.11924083977904,2.76979980883075,0.119244047594889
"4373","qz","fine",0,0.04,0.01,0,50.5,7.1,147,48.8,4,11,25.1,5,2.789,0.143,9.92,0.501,1.8,0.092,0.00699510807541663,0.000699510807541663,0,0,0.338184871989829,0.066554409687272,1.60275909536435,0.0971985757879493,0.963038393954002,0.0519061430360621,2.90398236130818,0.128729562528998,2.9109774693836,0.128731463070521
"4381","qz","fine",0,0.04,0.01,0,50.5,7.1,147,52.1,4,11,23.7,5,2.906,0.148,10.32,0.519,1.81,0.091,0.00619957473005666,0.000619957473005666,0,0,0.357554665566949,0.0704393644469757,1.65182970982973,0.100187461893963,1.00255144940087,0.0543143287034444,3.01193582479756,0.133974915140686,3.01813539952761,0.133976349533126
"4368","qz","fine",0,0.04,0.01,0,50.5,7.1,147,60,4,11,28.3,5,3.003,0.158,11.64,0.594,1.74,0.092,0.00474452046018747,0.000474452046018747,0,0,0.367476437618814,0.0721416841574798,1.57691011849782,0.0939400565233678,1.00578503273805,0.0535631885594844,2.95017158885468,0.129992968968902,2.95491610931487,0.129993834800324
"4379","qz","fine",0,0.04,0.01,0,50.5,7.1,147,62.7,4,11,42.9,5,2.745,0.14,10.61,0.534,1.55,0.078,0.00435641197063585,0.000435641197063585,0,0,0.290722121969881,0.0565166800817546,1.24860345413332,0.0676965926165568,0.80884719218836,0.0395608304740954,2.34817276829156,0.0966541415933925,2.3525291802622,0.0966551233531267
"4376","qz","fine",0,0.04,0.01,0,50.5,7.1,147,65,4,11,42.6,5,2.841,0.146,12.1,0.612,2.04,0.104,0.00405973132521756,0.000405973132521756,0,0,0.317550543051251,0.0618427463514974,1.54228511950958,0.0857318196082169,0.948564793624297,0.0467965050463543,2.80840045618513,0.115604424890161,2.81246018751035,0.115605137724797
"4366","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,42.5,5,8.222,0.414,21.39,1.074,3.39,0.171,0.00360688849027277,0.000360688849027277,0,0,0.726812193602748,0.143644045891275,2.91577382349676,0.156352112904409,1.88272185921186,0.0914712031292299,5.52530787631136,0.231185155517383,5.52891476480163,0.231185436885722
"4382","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,62.5,5,2.572,0.132,10.45,0.527,1.82,0.093,0.00360688849027277,0.000360688849027277,0,0,0.237154947354581,0.0457732149587433,1.18160242688112,0.061014999085198,0.726908379562044,0.033021450065541,2.14566575379774,0.0831169867443296,2.14927264228802,0.0831177693511013
"4378","qz","fine",0,0.04,0.01,0,50.5,7.1,147,70.1,4,11,24.9,5,3.174,0.161,10.81,0.544,2.09,0.105,0.00349467405502698,0.000349467405502698,0,0,0.37761388128249,0.0743753941137927,1.84293672725166,0.111556719707456,1.08804402349166,0.0585407713174181,3.3085946320258,0.146299770566833,3.31208930608083,0.146300187954
"4365","qz","fine",0,0.04,0.01,0,50.5,7.1,147,72.2,4,11,24,5,2.782,0.143,12.83,0.648,2.7,0.136,0.0032934680989379,0.00032934680989379,0,0,0.391483316385662,0.077395074411813,2.23233023218934,0.1387538187125,1.25833118718593,0.0689017366497042,3.88214473576094,0.173176410240704,3.88543820385987,0.173176723416219
"LUM-2307","qz","fine",0,0.04,0.01,0,50.5,7.1,147,1.5,4,11,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0,0,0.423779092435385,0.0940761702900613,1.87815917044135,0.200092876960858,1.14620667752443,0.11192427471195,3.44814494040116,0.247819548253792,3.62335385951381,0.248438141496188
